age,year,gender,improvement
43,2034,female,0.01
44,1951,female,0.0439
44,1952,female,0.0397
44,1953,female,0.0354
44,1954,female,0.0309
44,1955,female,0.0262
44,1956,female,0.0215
44,1957,female,0.0168
44,1958,female,0.0123
44,1959,female,0.0081
44,1960,female,0.0042
44,1961,female,0.0008
44,1962,female,-0.002
44,1963,female,-0.004
44,1964,female,-0.005
44,1965,female,-0.005
44,1966,female,-0.0039
44,1967,female,-0.0017
44,1968,female,0.0016
44,1969,female,0.0059
44,1970,female,0.0111
44,1971,female,0.0166
44,1972,female,0.0223
44,1973,female,0.0275
44,1974,female,0.0319
44,1975,female,0.035
44,1976,female,0.0365
44,1977,female,0.0368
44,1978,female,0.0359
44,1979,female,0.0343
44,1980,female,0.032
44,1981,female,0.0295
44,1982,female,0.0268
44,1983,female,0.0241
44,1984,female,0.0214
44,1985,female,0.0189
44,1986,female,0.0165
44,1987,female,0.0142
44,1988,female,0.0118
44,1989,female,0.0093
44,1990,female,0.0067
44,1991,female,0.0043
44,1992,female,0.0023
44,1993,female,0.0009
44,1994,female,0.0003
44,1995,female,-0.0001
44,1996,female,-0.0008
44,1997,female,-0.0024
44,1998,female,-0.0049
44,1999,female,-0.0077
44,2000,female,-0.0098
44,2001,female,-0.0102
44,2002,female,-0.0085
44,2003,female,-0.0048
44,2004,female,0.0002
44,2005,female,0.0056
44,2006,female,0.0107
44,2007,female,0.0148
44,2008,female,0.0175
44,2009,female,0.0185
44,2010,female,0.0177
44,2011,female,0.015
44,2012,female,0.011
44,2013,female,0.0059
44,2014,female,0.0002
44,2015,female,-0.0013
44,2016,female,-0.0027
44,2017,female,-0.0039
44,2018,female,-0.0048
44,2019,female,-0.0053
44,2020,female,-0.0053
44,2021,female,-0.0049
44,2022,female,-0.004
44,2023,female,-0.0028
44,2024,female,-0.0014
44,2025,female,0.0001
44,2026,female,0.0018
44,2027,female,0.0035
44,2028,female,0.0052
44,2029,female,0.0066
44,2030,female,0.0079
44,2031,female,0.0088
44,2032,female,0.0095
44,2033,female,0.0099
44,2034,female,0.01
45,1951,female,0.0429
45,1952,female,0.0387
45,1953,female,0.0345
45,1954,female,0.0301
45,1955,female,0.0255
45,1956,female,0.0209
45,1957,female,0.0164
45,1958,female,0.0121
45,1959,female,0.0081
45,1960,female,0.0043
45,1961,female,0.001
45,1962,female,-0.0017
45,1963,female,-0.0036
45,1964,female,-0.0046
45,1965,female,-0.0045
45,1966,female,-0.0034
45,1967,female,-0.0012
45,1968,female,0.0021
45,1969,female,0.0062
45,1970,female,0.0111
45,1971,female,0.0163
45,1972,female,0.0216
45,1973,female,0.0265
45,1974,female,0.0306
45,1975,female,0.0335
45,1976,female,0.0349
45,1977,female,0.035
45,1978,female,0.0342
45,1979,female,0.0325
45,1980,female,0.0304
45,1981,female,0.0282
45,1982,female,0.0258
45,1983,female,0.0235
45,1984,female,0.0212
45,1985,female,0.019
45,1986,female,0.017
45,1987,female,0.015
45,1988,female,0.013
45,1989,female,0.0109
45,1990,female,0.0087
45,1991,female,0.0067
45,1992,female,0.005
45,1993,female,0.0037
45,1994,female,0.003
45,1995,female,0.0024
45,1996,female,0.0013
45,1997,female,-0.0009
45,1998,female,-0.0039
45,1999,female,-0.0072
45,2000,female,-0.0098
45,2001,female,-0.0109
45,2002,female,-0.0098
45,2003,female,-0.0067
45,2004,female,-0.0022
45,2005,female,0.0029
45,2006,female,0.0079
45,2007,female,0.0121
45,2008,female,0.0151
45,2009,female,0.0166
45,2010,female,0.0166
45,2011,female,0.0148
45,2012,female,0.0117
45,2013,female,0.0075
45,2014,female,0.0028
45,2015,female,0.0016
45,2016,female,0.0004
45,2017,female,-0.0009
45,2018,female,-0.0019
45,2019,female,-0.0028
45,2020,female,-0.0032
45,2021,female,-0.0032
45,2022,female,-0.0028
45,2023,female,-0.0021
45,2024,female,-0.001
45,2025,female,0.0003
45,2026,female,0.0018
45,2027,female,0.0034
45,2028,female,0.005
45,2029,female,0.0065
45,2030,female,0.0078
45,2031,female,0.0087
45,2032,female,0.0095
45,2033,female,0.0099
45,2034,female,0.01
46,1951,female,0.0415
46,1952,female,0.0376
46,1953,female,0.0336
46,1954,female,0.0294
46,1955,female,0.025
46,1956,female,0.0205
46,1957,female,0.0162
46,1958,female,0.0121
46,1959,female,0.0081
46,1960,female,0.0045
46,1961,female,0.0012
46,1962,female,-0.0014
46,1963,female,-0.0033
46,1964,female,-0.0041
46,1965,female,-0.004
46,1966,female,-0.0028
46,1967,female,-0.0005
46,1968,female,0.0027
46,1969,female,0.0067
46,1970,female,0.0113
46,1971,female,0.0162
46,1972,female,0.0211
46,1973,female,0.0257
46,1974,female,0.0294
46,1975,female,0.032
46,1976,female,0.0332
46,1977,female,0.0332
46,1978,female,0.0323
46,1979,female,0.0307
46,1980,female,0.0287
46,1981,female,0.0266
46,1982,female,0.0246
46,1983,female,0.0225
46,1984,female,0.0205
46,1985,female,0.0187
46,1986,female,0.017
46,1987,female,0.0154
46,1988,female,0.0138
46,1989,female,0.0122
46,1990,female,0.0104
46,1991,female,0.0088
46,1992,female,0.0075
46,1993,female,0.0064
46,1994,female,0.0057
46,1995,female,0.005
46,1996,female,0.0036
46,1997,female,0.0012
46,1998,female,-0.0022
46,1999,female,-0.0059
46,2000,female,-0.009
46,2001,female,-0.0107
46,2002,female,-0.0102
46,2003,female,-0.0079
46,2004,female,-0.0041
46,2005,female,0.0005
46,2006,female,0.0051
46,2007,female,0.0092
46,2008,female,0.0123
46,2009,female,0.0143
46,2010,female,0.0148
46,2011,female,0.0138
46,2012,female,0.0116
46,2013,female,0.0083
46,2014,female,0.0045
46,2015,female,0.0037
46,2016,female,0.0028
46,2017,female,0.0017
46,2018,female,0.0005
46,2019,female,-0.0004
46,2020,female,-0.0012
46,2021,female,-0.0015
46,2022,female,-0.0015
46,2023,female,-0.0011
46,2024,female,-0.0004
46,2025,female,0.0006
46,2026,female,0.002
46,2027,female,0.0035
46,2028,female,0.005
46,2029,female,0.0064
46,2030,female,0.0077
46,2031,female,0.0087
46,2032,female,0.0094
46,2033,female,0.0099
46,2034,female,0.01
47,1951,female,0.0398
47,1952,female,0.0362
47,1953,female,0.0326
47,1954,female,0.0288
47,1955,female,0.0246
47,1956,female,0.0204
47,1957,female,0.0162
47,1958,female,0.0122
47,1959,female,0.0083
47,1960,female,0.0047
47,1961,female,0.0015
47,1962,female,-0.0011
47,1963,female,-0.0029
47,1964,female,-0.0037
47,1965,female,-0.0034
47,1966,female,-0.0022
47,1967,female,0.0001
47,1968,female,0.0033
47,1969,female,0.0072
47,1970,female,0.0116
47,1971,female,0.0162
47,1972,female,0.0208
47,1973,female,0.0249
47,1974,female,0.0283
47,1975,female,0.0305
47,1976,female,0.0315
47,1977,female,0.0314
47,1978,female,0.0304
47,1979,female,0.0288
47,1980,female,0.0269
47,1981,female,0.0249
47,1982,female,0.0231
47,1983,female,0.0212
47,1984,female,0.0194
47,1985,female,0.0179
47,1986,female,0.0165
47,1987,female,0.0153
47,1988,female,0.0142
47,1989,female,0.0131
47,1990,female,0.0119
47,1991,female,0.0107
47,1992,female,0.0097
47,1993,female,0.0089
47,1994,female,0.0083
47,1995,female,0.0075
47,1996,female,0.0061
47,1997,female,0.0036
47,1998,female,0.0
47,1999,female,-0.0039
47,2000,female,-0.0074
47,2001,female,-0.0096
47,2002,female,-0.0099
47,2003,female,-0.0083
47,2004,female,-0.0053
47,2005,female,-0.0015
47,2006,female,0.0026
47,2007,female,0.0064
47,2008,female,0.0094
47,2009,female,0.0116
47,2010,female,0.0126
47,2011,female,0.0122
47,2012,female,0.0107
47,2013,female,0.0082
47,2014,female,0.0052
47,2015,female,0.0049
47,2016,female,0.0043
47,2017,female,0.0035
47,2018,female,0.0026
47,2019,female,0.0016
47,2020,female,0.0007
47,2021,female,0.0001
47,2022,female,-0.0001
47,2023,female,0.0
47,2024,female,0.0004
47,2025,female,0.0011
47,2026,female,0.0023
47,2027,female,0.0036
47,2028,female,0.005
47,2029,female,0.0064
47,2030,female,0.0076
47,2031,female,0.0086
47,2032,female,0.0094
47,2033,female,0.0099
47,2034,female,0.01
48,1951,female,0.0377
48,1952,female,0.0347
48,1953,female,0.0316
48,1954,female,0.0282
48,1955,female,0.0245
48,1956,female,0.0204
48,1957,female,0.0164
48,1958,female,0.0124
48,1959,female,0.0086
48,1960,female,0.0051
48,1961,female,0.0019
48,1962,female,-0.0007
48,1963,female,-0.0024
48,1964,female,-0.0031
48,1965,female,-0.0028
48,1966,female,-0.0015
48,1967,female,0.0008
48,1968,female,0.0039
48,1969,female,0.0077
48,1970,female,0.0119
48,1971,female,0.0163
48,1972,female,0.0205
48,1973,female,0.0243
48,1974,female,0.0273
48,1975,female,0.0292
48,1976,female,0.0298
48,1977,female,0.0295
48,1978,female,0.0285
48,1979,female,0.0269
48,1980,female,0.0251
48,1981,female,0.0232
48,1982,female,0.0214
48,1983,female,0.0197
48,1984,female,0.0181
48,1985,female,0.0167
48,1986,female,0.0157
48,1987,female,0.015
48,1988,female,0.0144
48,1989,female,0.0137
48,1990,female,0.013
48,1991,female,0.0122
48,1992,female,0.0115
48,1993,female,0.0109
48,1994,female,0.0104
48,1995,female,0.0098
48,1996,female,0.0084
48,1997,female,0.006
48,1998,female,0.0025
48,1999,female,-0.0015
48,2000,female,-0.0051
48,2001,female,-0.0077
48,2002,female,-0.0086
48,2003,female,-0.0079
48,2004,female,-0.0057
48,2005,female,-0.0028
48,2006,female,0.0006
48,2007,female,0.0039
48,2008,female,0.0067
48,2009,female,0.0088
48,2010,female,0.01
48,2011,female,0.01
48,2012,female,0.0091
48,2013,female,0.0073
48,2014,female,0.0049
48,2015,female,0.0051
48,2016,female,0.005
48,2017,female,0.0046
48,2018,female,0.004
48,2019,female,0.0032
48,2020,female,0.0024
48,2021,female,0.0017
48,2022,female,0.0013
48,2023,female,0.0012
48,2024,female,0.0013
48,2025,female,0.0018
48,2026,female,0.0027
48,2027,female,0.0038
48,2028,female,0.0051
48,2029,female,0.0064
48,2030,female,0.0076
48,2031,female,0.0086
48,2032,female,0.0094
48,2033,female,0.0098
48,2034,female,0.01
49,1951,female,0.0355
49,1952,female,0.0331
49,1953,female,0.0306
49,1954,female,0.0277
49,1955,female,0.0244
49,1956,female,0.0207
49,1957,female,0.0168
49,1958,female,0.0129
49,1959,female,0.0092
49,1960,female,0.0056
49,1961,female,0.0024
49,1962,female,-0.0001
49,1963,female,-0.0019
49,1964,female,-0.0026
49,1965,female,-0.0023
49,1966,female,-0.001
49,1967,female,0.0013
49,1968,female,0.0043
49,1969,female,0.008
49,1970,female,0.012
49,1971,female,0.0162
49,1972,female,0.0203
49,1973,female,0.0237
49,1974,female,0.0264
49,1975,female,0.0279
49,1976,female,0.0283
49,1977,female,0.0278
49,1978,female,0.0266
49,1979,female,0.0251
49,1980,female,0.0233
49,1981,female,0.0214
49,1982,female,0.0196
49,1983,female,0.0179
49,1984,female,0.0165
49,1985,female,0.0154
49,1986,female,0.0147
49,1987,female,0.0144
49,1988,female,0.0142
49,1989,female,0.0141
49,1990,female,0.0138
49,1991,female,0.0133
49,1992,female,0.0129
49,1993,female,0.0125
49,1994,female,0.0121
49,1995,female,0.0116
49,1996,female,0.0105
49,1997,female,0.0083
49,1998,female,0.0051
49,1999,female,0.0013
49,2000,female,-0.0024
49,2001,female,-0.0052
49,2002,female,-0.0066
49,2003,female,-0.0066
49,2004,female,-0.0053
49,2005,female,-0.0032
49,2006,female,-0.0007
49,2007,female,0.0019
49,2008,female,0.0043
49,2009,female,0.0061
49,2010,female,0.0072
49,2011,female,0.0075
49,2012,female,0.0069
49,2013,female,0.0056
49,2014,female,0.0038
49,2015,female,0.0045
49,2016,female,0.0049
49,2017,female,0.005
49,2018,female,0.0048
49,2019,female,0.0043
49,2020,female,0.0038
49,2021,female,0.0032
49,2022,female,0.0027
49,2023,female,0.0024
49,2024,female,0.0024
49,2025,female,0.0026
49,2026,female,0.0032
49,2027,female,0.0041
49,2028,female,0.0052
49,2029,female,0.0064
49,2030,female,0.0076
49,2031,female,0.0086
49,2032,female,0.0094
49,2033,female,0.0098
49,2034,female,0.01
50,1951,female,0.0333
50,1952,female,0.0315
50,1953,female,0.0296
50,1954,female,0.0272
50,1955,female,0.0243
50,1956,female,0.0209
50,1957,female,0.0172
50,1958,female,0.0135
50,1959,female,0.0099
50,1960,female,0.0064
50,1961,female,0.0032
50,1962,female,0.0006
50,1963,female,-0.0012
50,1964,female,-0.002
50,1965,female,-0.0018
50,1966,female,-0.0005
50,1967,female,0.0015
50,1968,female,0.0044
50,1969,female,0.008
50,1970,female,0.012
50,1971,female,0.0161
50,1972,female,0.02
50,1973,female,0.0232
50,1974,female,0.0255
50,1975,female,0.0268
50,1976,female,0.0269
50,1977,female,0.0263
50,1978,female,0.025
50,1979,female,0.0234
50,1980,female,0.0215
50,1981,female,0.0196
50,1982,female,0.0178
50,1983,female,0.0162
50,1984,female,0.0148
50,1985,female,0.0139
50,1986,female,0.0136
50,1987,female,0.0136
50,1988,female,0.0139
50,1989,female,0.0142
50,1990,female,0.0142
50,1991,female,0.0141
50,1992,female,0.0139
50,1993,female,0.0136
50,1994,female,0.0134
50,1995,female,0.013
50,1996,female,0.0121
50,1997,female,0.0104
50,1998,female,0.0076
50,1999,female,0.0041
50,2000,female,0.0006
50,2001,female,-0.0022
50,2002,female,-0.0039
50,2003,female,-0.0045
50,2004,female,-0.004
50,2005,female,-0.0028
50,2006,female,-0.0011
50,2007,female,0.0007
50,2008,female,0.0024
50,2009,female,0.0037
50,2010,female,0.0046
50,2011,female,0.0048
50,2012,female,0.0043
50,2013,female,0.0033
50,2014,female,0.002
50,2015,female,0.003
50,2016,female,0.0039
50,2017,female,0.0046
50,2018,female,0.0049
50,2019,female,0.005
50,2020,female,0.0048
50,2021,female,0.0044
50,2022,female,0.004
50,2023,female,0.0037
50,2024,female,0.0035
50,2025,female,0.0035
50,2026,female,0.0039
50,2027,female,0.0046
50,2028,female,0.0055
50,2029,female,0.0066
50,2030,female,0.0076
50,2031,female,0.0086
50,2032,female,0.0093
50,2033,female,0.0098
50,2034,female,0.01
51,1951,female,0.0314
51,1952,female,0.0301
51,1953,female,0.0286
51,1954,female,0.0267
51,1955,female,0.0242
51,1956,female,0.0211
51,1957,female,0.0177
51,1958,female,0.0142
51,1959,female,0.0107
51,1960,female,0.0073
51,1961,female,0.0041
51,1962,female,0.0015
51,1963,female,-0.0004
51,1964,female,-0.0013
51,1965,female,-0.0013
51,1966,female,-0.0003
51,1967,female,0.0016
51,1968,female,0.0043
51,1969,female,0.0078
51,1970,female,0.0117
51,1971,female,0.0158
51,1972,female,0.0195
51,1973,female,0.0226
51,1974,female,0.0248
51,1975,female,0.0258
51,1976,female,0.0258
51,1977,female,0.025
51,1978,female,0.0235
51,1979,female,0.0218
51,1980,female,0.0198
51,1981,female,0.0179
51,1982,female,0.016
51,1983,female,0.0144
51,1984,female,0.0132
51,1985,female,0.0125
51,1986,female,0.0124
51,1987,female,0.0128
51,1988,female,0.0134
51,1989,female,0.014
51,1990,female,0.0144
51,1991,female,0.0145
51,1992,female,0.0144
51,1993,female,0.0143
51,1994,female,0.0142
51,1995,female,0.014
51,1996,female,0.0134
51,1997,female,0.012
51,1998,female,0.0097
51,1999,female,0.0067
51,2000,female,0.0036
51,2001,female,0.001
51,2002,female,-0.0009
51,2003,female,-0.0018
51,2004,female,-0.0019
51,2005,female,-0.0014
51,2006,female,-0.0006
51,2007,female,0.0004
51,2008,female,0.0012
51,2009,female,0.0018
51,2010,female,0.0022
51,2011,female,0.0021
51,2012,female,0.0015
51,2013,female,0.0007
51,2014,female,-0.0004
51,2015,female,0.001
51,2016,female,0.0024
51,2017,female,0.0036
51,2018,female,0.0045
51,2019,female,0.0051
51,2020,female,0.0053
51,2021,female,0.0054
51,2022,female,0.0052
51,2023,female,0.0049
51,2024,female,0.0046
51,2025,female,0.0045
51,2026,female,0.0046
51,2027,female,0.0051
51,2028,female,0.0058
51,2029,female,0.0067
51,2030,female,0.0077
51,2031,female,0.0086
51,2032,female,0.0093
51,2033,female,0.0098
51,2034,female,0.01
52,1951,female,0.0299
52,1952,female,0.0289
52,1953,female,0.0277
52,1954,female,0.0261
52,1955,female,0.0239
52,1956,female,0.0212
52,1957,female,0.018
52,1958,female,0.0148
52,1959,female,0.0115
52,1960,female,0.0083
52,1961,female,0.0053
52,1962,female,0.0026
52,1963,female,0.0005
52,1964,female,-0.0006
52,1965,female,-0.0008
52,1966,female,-0.0001
52,1967,female,0.0015
52,1968,female,0.004
52,1969,female,0.0073
52,1970,female,0.0112
52,1971,female,0.0152
52,1972,female,0.019
52,1973,female,0.022
52,1974,female,0.0242
52,1975,female,0.0251
52,1976,female,0.025
52,1977,female,0.024
52,1978,female,0.0223
52,1979,female,0.0203
52,1980,female,0.0182
52,1981,female,0.0161
52,1982,female,0.0142
52,1983,female,0.0126
52,1984,female,0.0116
52,1985,female,0.0111
52,1986,female,0.0113
52,1987,female,0.0119
52,1988,female,0.0128
52,1989,female,0.0136
52,1990,female,0.0142
52,1991,female,0.0145
52,1992,female,0.0146
52,1993,female,0.0147
52,1994,female,0.0147
52,1995,female,0.0146
52,1996,female,0.0142
52,1997,female,0.0132
52,1998,female,0.0114
52,1999,female,0.0089
52,2000,female,0.0064
52,2001,female,0.0042
52,2002,female,0.0025
52,2003,female,0.0015
52,2004,female,0.001
52,2005,female,0.0008
52,2006,female,0.0009
52,2007,female,0.0009
52,2008,female,0.0009
52,2009,female,0.0007
52,2010,female,0.0003
52,2011,female,-0.0004
52,2012,female,-0.0012
52,2013,female,-0.0021
52,2014,female,-0.003
52,2015,female,-0.0015
52,2016,female,0.0003
52,2017,female,0.002
52,2018,female,0.0035
52,2019,female,0.0047
52,2020,female,0.0055
52,2021,female,0.006
52,2022,female,0.0062
52,2023,female,0.006
52,2024,female,0.0057
52,2025,female,0.0054
52,2026,female,0.0054
52,2027,female,0.0057
52,2028,female,0.0063
52,2029,female,0.007
52,2030,female,0.0078
52,2031,female,0.0087
52,2032,female,0.0094
52,2033,female,0.0098
52,2034,female,0.01
53,1951,female,0.0291
53,1952,female,0.0281
53,1953,female,0.027
53,1954,female,0.0255
53,1955,female,0.0235
53,1956,female,0.0209
53,1957,female,0.0181
53,1958,female,0.0152
53,1959,female,0.0123
53,1960,female,0.0093
53,1961,female,0.0064
53,1962,female,0.0037
53,1963,female,0.0016
53,1964,female,0.0002
53,1965,female,-0.0004
53,1966,female,0.0
53,1967,female,0.0013
53,1968,female,0.0035
53,1969,female,0.0067
53,1970,female,0.0105
53,1971,female,0.0145
53,1972,female,0.0183
53,1973,female,0.0214
53,1974,female,0.0236
53,1975,female,0.0246
53,1976,female,0.0244
53,1977,female,0.0232
53,1978,female,0.0213
53,1979,female,0.019
53,1980,female,0.0166
53,1981,female,0.0144
53,1982,female,0.0125
53,1983,female,0.011
53,1984,female,0.0102
53,1985,female,0.0099
53,1986,female,0.0103
53,1987,female,0.011
53,1988,female,0.012
53,1989,female,0.013
53,1990,female,0.0137
53,1991,female,0.0143
53,1992,female,0.0145
53,1993,female,0.0147
53,1994,female,0.0148
53,1995,female,0.0149
53,1996,female,0.0146
53,1997,female,0.0139
53,1998,female,0.0126
53,1999,female,0.0108
53,2000,female,0.0089
53,2001,female,0.0072
53,2002,female,0.0058
53,2003,female,0.0049
53,2004,female,0.0043
53,2005,female,0.0037
53,2006,female,0.0031
53,2007,female,0.0023
53,2008,female,0.0014
53,2009,female,0.0002
53,2010,female,-0.001
53,2011,female,-0.0023
53,2012,female,-0.0036
53,2013,female,-0.0048
53,2014,female,-0.0058
53,2015,female,-0.0042
53,2016,female,-0.0021
53,2017,female,0.0
53,2018,female,0.0021
53,2019,female,0.0039
53,2020,female,0.0053
53,2021,female,0.0063
53,2022,female,0.0068
53,2023,female,0.007
53,2024,female,0.0067
53,2025,female,0.0064
53,2026,female,0.0062
53,2027,female,0.0063
53,2028,female,0.0067
53,2029,female,0.0073
53,2030,female,0.008
53,2031,female,0.0087
53,2032,female,0.0094
53,2033,female,0.0098
53,2034,female,0.01
54,1951,female,0.0288
54,1952,female,0.0277
54,1953,female,0.0264
54,1954,female,0.0249
54,1955,female,0.0228
54,1956,female,0.0205
54,1957,female,0.0179
54,1958,female,0.0154
54,1959,female,0.0129
54,1960,female,0.0102
54,1961,female,0.0075
54,1962,female,0.0049
54,1963,female,0.0026
54,1964,female,0.001
54,1965,female,0.0002
54,1966,female,0.0001
54,1967,female,0.0011
54,1968,female,0.0031
54,1969,female,0.006
54,1970,female,0.0097
54,1971,female,0.0137
54,1972,female,0.0175
54,1973,female,0.0208
54,1974,female,0.0231
54,1975,female,0.0241
54,1976,female,0.0239
54,1977,female,0.0225
54,1978,female,0.0204
54,1979,female,0.0178
54,1980,female,0.0152
54,1981,female,0.0128
54,1982,female,0.0109
54,1983,female,0.0096
54,1984,female,0.0089
54,1985,female,0.0089
54,1986,female,0.0093
54,1987,female,0.0102
54,1988,female,0.0112
54,1989,female,0.0123
54,1990,female,0.0131
54,1991,female,0.0138
54,1992,female,0.0142
54,1993,female,0.0145
54,1994,female,0.0147
54,1995,female,0.0148
54,1996,female,0.0147
54,1997,female,0.0142
54,1998,female,0.0133
54,1999,female,0.0121
54,2000,female,0.0109
54,2001,female,0.0098
54,2002,female,0.009
54,2003,female,0.0084
54,2004,female,0.0078
54,2005,female,0.007
54,2006,female,0.0059
54,2007,female,0.0045
54,2008,female,0.0027
54,2009,female,0.0006
54,2010,female,-0.0015
54,2011,female,-0.0036
54,2012,female,-0.0055
54,2013,female,-0.0071
54,2014,female,-0.0084
54,2015,female,-0.0068
54,2016,female,-0.0046
54,2017,female,-0.0021
54,2018,female,0.0005
54,2019,female,0.0028
54,2020,female,0.0048
54,2021,female,0.0063
54,2022,female,0.0072
54,2023,female,0.0077
54,2024,female,0.0076
54,2025,female,0.0072
54,2026,female,0.007
54,2027,female,0.007
54,2028,female,0.0072
54,2029,female,0.0076
54,2030,female,0.0082
54,2031,female,0.0088
54,2032,female,0.0094
54,2033,female,0.0098
54,2034,female,0.01
55,1951,female,0.029
55,1952,female,0.0275
55,1953,female,0.026
55,1954,female,0.0242
55,1955,female,0.0221
55,1956,female,0.0198
55,1957,female,0.0175
55,1958,female,0.0153
55,1959,female,0.0131
55,1960,female,0.0108
55,1961,female,0.0084
55,1962,female,0.0059
55,1963,female,0.0037
55,1964,female,0.002
55,1965,female,0.0009
55,1966,female,0.0005
55,1967,female,0.0011
55,1968,female,0.0028
55,1969,female,0.0055
55,1970,female,0.009
55,1971,female,0.0129
55,1972,female,0.0168
55,1973,female,0.0201
55,1974,female,0.0225
55,1975,female,0.0236
55,1976,female,0.0234
55,1977,female,0.022
55,1978,female,0.0196
55,1979,female,0.0167
55,1980,female,0.0138
55,1981,female,0.0113
55,1982,female,0.0095
55,1983,female,0.0083
55,1984,female,0.0078
55,1985,female,0.008
55,1986,female,0.0085
55,1987,female,0.0094
55,1988,female,0.0104
55,1989,female,0.0115
55,1990,female,0.0124
55,1991,female,0.0132
55,1992,female,0.0137
55,1993,female,0.0141
55,1994,female,0.0143
55,1995,female,0.0145
55,1996,female,0.0144
55,1997,female,0.0142
55,1998,female,0.0136
55,1999,female,0.013
55,2000,female,0.0125
55,2001,female,0.0121
55,2002,female,0.0119
55,2003,female,0.0117
55,2004,female,0.0113
55,2005,female,0.0105
55,2006,female,0.0091
55,2007,female,0.0071
55,2008,female,0.0046
55,2009,female,0.0018
55,2010,female,-0.0012
55,2011,female,-0.0041
55,2012,female,-0.0067
55,2013,female,-0.0089
55,2014,female,-0.0106
55,2015,female,-0.0091
55,2016,female,-0.0069
55,2017,female,-0.0042
55,2018,female,-0.0013
55,2019,female,0.0015
55,2020,female,0.004
55,2021,female,0.006
55,2022,female,0.0074
55,2023,female,0.0081
55,2024,female,0.0082
55,2025,female,0.0079
55,2026,female,0.0077
55,2027,female,0.0076
55,2028,female,0.0077
55,2029,female,0.008
55,2030,female,0.0084
55,2031,female,0.0089
55,2032,female,0.0095
55,2033,female,0.0098
55,2034,female,0.01
56,1951,female,0.0295
56,1952,female,0.0276
56,1953,female,0.0257
56,1954,female,0.0236
56,1955,female,0.0212
56,1956,female,0.0189
56,1957,female,0.0168
56,1958,female,0.0148
56,1959,female,0.013
56,1960,female,0.011
56,1961,female,0.0089
56,1962,female,0.0067
56,1963,female,0.0047
56,1964,female,0.003
56,1965,female,0.0018
56,1966,female,0.0012
56,1967,female,0.0015
56,1968,female,0.0029
56,1969,female,0.0054
56,1970,female,0.0086
56,1971,female,0.0123
56,1972,female,0.0161
56,1973,female,0.0194
56,1974,female,0.0218
56,1975,female,0.023
56,1976,female,0.0228
56,1977,female,0.0213
56,1978,female,0.0188
56,1979,female,0.0158
56,1980,female,0.0127
56,1981,female,0.0101
56,1982,female,0.0082
56,1983,female,0.0072
56,1984,female,0.0069
56,1985,female,0.0072
56,1986,female,0.0078
56,1987,female,0.0087
56,1988,female,0.0097
56,1989,female,0.0108
56,1990,female,0.0118
56,1991,female,0.0125
56,1992,female,0.0131
56,1993,female,0.0135
56,1994,female,0.0137
56,1995,female,0.0139
56,1996,female,0.0139
56,1997,female,0.0138
56,1998,female,0.0137
56,1999,female,0.0136
56,2000,female,0.0136
56,2001,female,0.0139
56,2002,female,0.0143
56,2003,female,0.0146
56,2004,female,0.0146
56,2005,female,0.0138
56,2006,female,0.0123
56,2007,female,0.0101
56,2008,female,0.0071
56,2009,female,0.0037
56,2010,female,0.0
56,2011,female,-0.0037
56,2012,female,-0.007
56,2013,female,-0.0098
56,2014,female,-0.0122
56,2015,female,-0.011
56,2016,female,-0.0089
56,2017,female,-0.0061
56,2018,female,-0.003
56,2019,female,0.0001
56,2020,female,0.003
56,2021,female,0.0054
56,2022,female,0.0072
56,2023,female,0.0083
56,2024,female,0.0086
56,2025,female,0.0085
56,2026,female,0.0083
56,2027,female,0.0082
56,2028,female,0.0082
56,2029,female,0.0083
56,2030,female,0.0086
56,2031,female,0.0091
56,2032,female,0.0095
56,2033,female,0.0099
56,2034,female,0.01
57,1951,female,0.0301
57,1952,female,0.0278
57,1953,female,0.0255
57,1954,female,0.023
57,1955,female,0.0204
57,1956,female,0.0179
57,1957,female,0.0158
57,1958,female,0.0141
57,1959,female,0.0124
57,1960,female,0.0108
57,1961,female,0.0091
57,1962,female,0.0073
57,1963,female,0.0055
57,1964,female,0.0041
57,1965,female,0.0029
57,1966,female,0.0023
57,1967,female,0.0024
57,1968,female,0.0035
57,1969,female,0.0056
57,1970,female,0.0085
57,1971,female,0.012
57,1972,female,0.0155
57,1973,female,0.0187
57,1974,female,0.0211
57,1975,female,0.0222
57,1976,female,0.0221
57,1977,female,0.0205
57,1978,female,0.018
57,1979,female,0.0148
57,1980,female,0.0116
57,1981,female,0.009
57,1982,female,0.0071
57,1983,female,0.0062
57,1984,female,0.006
57,1985,female,0.0064
57,1986,female,0.0072
57,1987,female,0.0081
57,1988,female,0.0092
57,1989,female,0.0102
57,1990,female,0.0112
57,1991,female,0.0119
57,1992,female,0.0124
57,1993,female,0.0127
57,1994,female,0.0129
57,1995,female,0.0131
57,1996,female,0.0132
57,1997,female,0.0133
57,1998,female,0.0135
57,1999,female,0.0138
57,2000,female,0.0144
57,2001,female,0.0153
57,2002,female,0.0162
57,2003,female,0.017
57,2004,female,0.0173
57,2005,female,0.0168
57,2006,female,0.0154
57,2007,female,0.0131
57,2008,female,0.0099
57,2009,female,0.006
57,2010,female,0.0018
57,2011,female,-0.0025
57,2012,female,-0.0065
57,2013,female,-0.01
57,2014,female,-0.013
57,2015,female,-0.0122
57,2016,female,-0.0103
57,2017,female,-0.0076
57,2018,female,-0.0045
57,2019,female,-0.0012
