age,year,gender,improvement
59,2023,female,0.0135
59,2024,female,0.0135
59,2025,female,0.0135
59,2026,female,0.0135
59,2027,female,0.0135
59,2028,female,0.0135
59,2029,female,0.0135
59,2030,female,0.0135
59,2031,female,0.0135
59,2032,female,0.0135
59,2033,female,0.0135
59,2034,female,0.0135
59,2035,female,0.0135
59,2036,female,0.0135
59,2037,female,0.0135
60,1951,female,0.0135
60,1952,female,0.0135
60,1953,female,0.0135
60,1954,female,0.0135
60,1955,female,0.0135
60,1956,female,0.0135
60,1957,female,0.0135
60,1958,female,0.0135
60,1959,female,0.0135
60,1960,female,0.0135
60,1961,female,0.0135
60,1962,female,0.0135
60,1963,female,0.0135
60,1964,female,0.0135
60,1965,female,0.0135
60,1966,female,0.0135
60,1967,female,0.0135
60,1968,female,0.0135
60,1969,female,0.0135
60,1970,female,0.0135
60,1971,female,0.0135
60,1972,female,0.0135
60,1973,female,0.0135
60,1974,female,0.0135
60,1975,female,0.0135
60,1976,female,0.0135
60,1977,female,0.0135
60,1978,female,0.0135
60,1979,female,0.0135
60,1980,female,0.0135
60,1981,female,0.0135
60,1982,female,0.0135
60,1983,female,0.0135
60,1984,female,0.0135
60,1985,female,0.0135
60,1986,female,0.0135
60,1987,female,0.0135
60,1988,female,0.0135
60,1989,female,0.0135
60,1990,female,0.0135
60,1991,female,0.0135
60,1992,female,0.0135
60,1993,female,0.0135
60,1994,female,0.0135
60,1995,female,0.0135
60,1996,female,0.0135
60,1997,female,0.0135
60,1998,female,0.0135
60,1999,female,0.0135
60,2000,female,0.0135
60,2001,female,0.0135
60,2002,female,0.0135
60,2003,female,0.0135
60,2004,female,0.0135
60,2005,female,0.0135
60,2006,female,0.0135
60,2007,female,0.0135
60,2008,female,0.0135
60,2009,female,0.0135
60,2010,female,0.0135
60,2011,female,0.0135
60,2012,female,0.0135
60,2013,female,0.0135
60,2014,female,0.0135
60,2015,female,0.0135
60,2016,female,0.0135
60,2017,female,0.0135
60,2018,female,0.0135
60,2019,female,0.0135
60,2020,female,0.0135
60,2021,female,0.0135
60,2022,female,0.0135
60,2023,female,0.0135
60,2024,female,0.0135
60,2025,female,0.0135
60,2026,female,0.0135
60,2027,female,0.0135
60,2028,female,0.0135
60,2029,female,0.0135
60,2030,female,0.0135
60,2031,female,0.0135
60,2032,female,0.0135
60,2033,female,0.0135
60,2034,female,0.0135
60,2035,female,0.0135
60,2036,female,0.0135
60,2037,female,0.0135
61,1951,female,0.0135
61,1952,female,0.0135
61,1953,female,0.0135
61,1954,female,0.0135
61,1955,female,0.0135
61,1956,female,0.0135
61,1957,female,0.0135
61,1958,female,0.0135
61,1959,female,0.0135
61,1960,female,0.0135
61,1961,female,0.0135
61,1962,female,0.0135
61,1963,female,0.0135
61,1964,female,0.0135
61,1965,female,0.0135
61,1966,female,0.0135
61,1967,female,0.0135
61,1968,female,0.0135
61,1969,female,0.0135
61,1970,female,0.0135
61,1971,female,0.0135
61,1972,female,0.0135
61,1973,female,0.0135
61,1974,female,0.0135
61,1975,female,0.0135
61,1976,female,0.0135
61,1977,female,0.0135
61,1978,female,0.0135
61,1979,female,0.0135
61,1980,female,0.0135
61,1981,female,0.0135
61,1982,female,0.0135
61,1983,female,0.0135
61,1984,female,0.0135
61,1985,female,0.0135
61,1986,female,0.0135
61,1987,female,0.0135
61,1988,female,0.0135
61,1989,female,0.0135
61,1990,female,0.0135
61,1991,female,0.0135
61,1992,female,0.0135
61,1993,female,0.0135
61,1994,female,0.0135
61,1995,female,0.0135
61,1996,female,0.0135
61,1997,female,0.0135
61,1998,female,0.0135
61,1999,female,0.0135
61,2000,female,0.0135
61,2001,female,0.0135
61,2002,female,0.0135
61,2003,female,0.0135
61,2004,female,0.0135
61,2005,female,0.0135
61,2006,female,0.0135
61,2007,female,0.0135
61,2008,female,0.0135
61,2009,female,0.0135
61,2010,female,0.0135
61,2011,female,0.0135
61,2012,female,0.0135
61,2013,female,0.0135
61,2014,female,0.0135
61,2015,female,0.0135
61,2016,female,0.0135
61,2017,female,0.0135
61,2018,female,0.0135
61,2019,female,0.0135
61,2020,female,0.0135
61,2021,female,0.0135
61,2022,female,0.0135
61,2023,female,0.0135
61,2024,female,0.0135
61,2025,female,0.0135
61,2026,female,0.0135
61,2027,female,0.0135
61,2028,female,0.0135
61,2029,female,0.0135
61,2030,female,0.0135
61,2031,female,0.0135
61,2032,female,0.0135
61,2033,female,0.0135
61,2034,female,0.0135
61,2035,female,0.0135
61,2036,female,0.0135
61,2037,female,0.0135
62,1951,female,0.0135
62,1952,female,0.0135
62,1953,female,0.0135
62,1954,female,0.0135
62,1955,female,0.0135
62,1956,female,0.0135
62,1957,female,0.0135
62,1958,female,0.0135
62,1959,female,0.0135
62,1960,female,0.0135
62,1961,female,0.0135
62,1962,female,0.0135
62,1963,female,0.0135
62,1964,female,0.0135
62,1965,female,0.0135
62,1966,female,0.0135
62,1967,female,0.0135
62,1968,female,0.0135
62,1969,female,0.0135
62,1970,female,0.0135
62,1971,female,0.0135
62,1972,female,0.0135
62,1973,female,0.0135
62,1974,female,0.0135
62,1975,female,0.0135
62,1976,female,0.0135
62,1977,female,0.0135
62,1978,female,0.0135
62,1979,female,0.0135
62,1980,female,0.0135
62,1981,female,0.0135
62,1982,female,0.0135
62,1983,female,0.0135
62,1984,female,0.0135
62,1985,female,0.0135
62,1986,female,0.0135
62,1987,female,0.0135
62,1988,female,0.0135
62,1989,female,0.0135
62,1990,female,0.0135
62,1991,female,0.0135
62,1992,female,0.0135
62,1993,female,0.0135
62,1994,female,0.0135
62,1995,female,0.0135
62,1996,female,0.0135
62,1997,female,0.0135
62,1998,female,0.0135
62,1999,female,0.0135
62,2000,female,0.0135
62,2001,female,0.0135
62,2002,female,0.0135
62,2003,female,0.0135
62,2004,female,0.0135
62,2005,female,0.0135
62,2006,female,0.0135
62,2007,female,0.0135
62,2008,female,0.0135
62,2009,female,0.0135
62,2010,female,0.0135
62,2011,female,0.0135
62,2012,female,0.0135
62,2013,female,0.0135
62,2014,female,0.0135
62,2015,female,0.0135
62,2016,female,0.0135
62,2017,female,0.0135
62,2018,female,0.0135
62,2019,female,0.0135
62,2020,female,0.0135
62,2021,female,0.0135
62,2022,female,0.0135
62,2023,female,0.0135
62,2024,female,0.0135
62,2025,female,0.0135
62,2026,female,0.0135
62,2027,female,0.0135
62,2028,female,0.0135
62,2029,female,0.0135
62,2030,female,0.0135
62,2031,female,0.0135
62,2032,female,0.0135
62,2033,female,0.0135
62,2034,female,0.0135
62,2035,female,0.0135
62,2036,female,0.0135
62,2037,female,0.0135
63,1951,female,0.0134
63,1952,female,0.0134
63,1953,female,0.0134
63,1954,female,0.0134
63,1955,female,0.0134
63,1956,female,0.0134
63,1957,female,0.0134
63,1958,female,0.0134
63,1959,female,0.0134
63,1960,female,0.0134
63,1961,female,0.0134
63,1962,female,0.0134
63,1963,female,0.0134
63,1964,female,0.0134
63,1965,female,0.0134
63,1966,female,0.0134
63,1967,female,0.0134
63,1968,female,0.0134
63,1969,female,0.0134
63,1970,female,0.0134
63,1971,female,0.0134
63,1972,female,0.0134
63,1973,female,0.0134
63,1974,female,0.0134
63,1975,female,0.0134
63,1976,female,0.0134
63,1977,female,0.0134
63,1978,female,0.0134
63,1979,female,0.0134
63,1980,female,0.0134
63,1981,female,0.0134
63,1982,female,0.0134
63,1983,female,0.0134
63,1984,female,0.0134
63,1985,female,0.0134
63,1986,female,0.0134
63,1987,female,0.0134
63,1988,female,0.0134
63,1989,female,0.0134
63,1990,female,0.0134
63,1991,female,0.0134
63,1992,female,0.0134
63,1993,female,0.0134
63,1994,female,0.0134
63,1995,female,0.0134
63,1996,female,0.0134
63,1997,female,0.0134
63,1998,female,0.0134
63,1999,female,0.0134
63,2000,female,0.0134
63,2001,female,0.0134
63,2002,female,0.0134
63,2003,female,0.0134
63,2004,female,0.0134
63,2005,female,0.0134
63,2006,female,0.0134
63,2007,female,0.0134
63,2008,female,0.0134
63,2009,female,0.0134
63,2010,female,0.0134
63,2011,female,0.0134
63,2012,female,0.0134
63,2013,female,0.0134
63,2014,female,0.0134
63,2015,female,0.0134
63,2016,female,0.0134
63,2017,female,0.0134
63,2018,female,0.0134
63,2019,female,0.0134
63,2020,female,0.0134
63,2021,female,0.0134
63,2022,female,0.0134
63,2023,female,0.0134
63,2024,female,0.0134
63,2025,female,0.0134
63,2026,female,0.0134
63,2027,female,0.0134
63,2028,female,0.0134
63,2029,female,0.0134
63,2030,female,0.0134
63,2031,female,0.0134
63,2032,female,0.0134
63,2033,female,0.0134
63,2034,female,0.0134
63,2035,female,0.0134
63,2036,female,0.0134
63,2037,female,0.0134
64,1951,female,0.0132
64,1952,female,0.0132
64,1953,female,0.0132
64,1954,female,0.0132
64,1955,female,0.0132
64,1956,female,0.0132
64,1957,female,0.0132
64,1958,female,0.0132
64,1959,female,0.0132
64,1960,female,0.0132
64,1961,female,0.0132
64,1962,female,0.0132
64,1963,female,0.0132
64,1964,female,0.0132
64,1965,female,0.0132
64,1966,female,0.0132
64,1967,female,0.0132
64,1968,female,0.0132
64,1969,female,0.0132
64,1970,female,0.0132
64,1971,female,0.0132
64,1972,female,0.0132
64,1973,female,0.0132
64,1974,female,0.0132
64,1975,female,0.0132
64,1976,female,0.0132
64,1977,female,0.0132
64,1978,female,0.0132
64,1979,female,0.0132
64,1980,female,0.0132
64,1981,female,0.0132
64,1982,female,0.0132
64,1983,female,0.0132
64,1984,female,0.0132
64,1985,female,0.0132
64,1986,female,0.0132
64,1987,female,0.0132
64,1988,female,0.0132
64,1989,female,0.0132
64,1990,female,0.0132
64,1991,female,0.0132
64,1992,female,0.0132
64,1993,female,0.0132
64,1994,female,0.0132
64,1995,female,0.0132
64,1996,female,0.0132
64,1997,female,0.0132
64,1998,female,0.0132
64,1999,female,0.0132
64,2000,female,0.0132
64,2001,female,0.0132
64,2002,female,0.0132
64,2003,female,0.0132
64,2004,female,0.0132
64,2005,female,0.0132
64,2006,female,0.0132
64,2007,female,0.0132
64,2008,female,0.0132
64,2009,female,0.0132
64,2010,female,0.0132
64,2011,female,0.0132
64,2012,female,0.0132
64,2013,female,0.0132
64,2014,female,0.0132
64,2015,female,0.0132
64,2016,female,0.0132
64,2017,female,0.0132
64,2018,female,0.0132
64,2019,female,0.0132
64,2020,female,0.0132
64,2021,female,0.0132
64,2022,female,0.0132
64,2023,female,0.0132
64,2024,female,0.0132
64,2025,female,0.0132
64,2026,female,0.0132
64,2027,female,0.0132
64,2028,female,0.0132
64,2029,female,0.0132
64,2030,female,0.0132
64,2031,female,0.0132
64,2032,female,0.0132
64,2033,female,0.0132
64,2034,female,0.0132
64,2035,female,0.0132
64,2036,female,0.0132
64,2037,female,0.0132
65,1951,female,0.0131
65,1952,female,0.0131
65,1953,female,0.0131
65,1954,female,0.0131
65,1955,female,0.0131
65,1956,female,0.0131
65,1957,female,0.0131
65,1958,female,0.0131
65,1959,female,0.0131
65,1960,female,0.0131
65,1961,female,0.0131
65,1962,female,0.0131
65,1963,female,0.0131
65,1964,female,0.0131
65,1965,female,0.0131
65,1966,female,0.0131
65,1967,female,0.0131
65,1968,female,0.0131
65,1969,female,0.0131
65,1970,female,0.0131
65,1971,female,0.0131
65,1972,female,0.0131
65,1973,female,0.0131
65,1974,female,0.0131
65,1975,female,0.0131
65,1976,female,0.0131
65,1977,female,0.0131
65,1978,female,0.0131
65,1979,female,0.0131
65,1980,female,0.0131
65,1981,female,0.0131
65,1982,female,0.0131
65,1983,female,0.0131
65,1984,female,0.0131
65,1985,female,0.0131
65,1986,female,0.0131
65,1987,female,0.0131
65,1988,female,0.0131
65,1989,female,0.0131
65,1990,female,0.0131
65,1991,female,0.0131
65,1992,female,0.0131
65,1993,female,0.0131
65,1994,female,0.0131
65,1995,female,0.0131
65,1996,female,0.0131
65,1997,female,0.0131
65,1998,female,0.0131
65,1999,female,0.0131
65,2000,female,0.0131
65,2001,female,0.0131
65,2002,female,0.0131
65,2003,female,0.0131
65,2004,female,0.0131
65,2005,female,0.0131
65,2006,female,0.0131
65,2007,female,0.0131
65,2008,female,0.0131
65,2009,female,0.0131
65,2010,female,0.0131
65,2011,female,0.0131
65,2012,female,0.0131
65,2013,female,0.0131
65,2014,female,0.0131
65,2015,female,0.0131
65,2016,female,0.0131
65,2017,female,0.0131
65,2018,female,0.0131
65,2019,female,0.0131
65,2020,female,0.0131
65,2021,female,0.0131
65,2022,female,0.0131
65,2023,female,0.0131
65,2024,female,0.0131
65,2025,female,0.0131
65,2026,female,0.0131
65,2027,female,0.0131
65,2028,female,0.0131
65,2029,female,0.0131
65,2030,female,0.0131
65,2031,female,0.0131
65,2032,female,0.0131
65,2033,female,0.0131
65,2034,female,0.0131
65,2035,female,0.0131
65,2036,female,0.0131
65,2037,female,0.0131
66,1951,female,0.0129
66,1952,female,0.0129
66,1953,female,0.0129
66,1954,female,0.0129
66,1955,female,0.0129
66,1956,female,0.0129
66,1957,female,0.0129
66,1958,female,0.0129
66,1959,female,0.0129
66,1960,female,0.0129
66,1961,female,0.0129
66,1962,female,0.0129
66,1963,female,0.0129
66,1964,female,0.0129
66,1965,female,0.0129
66,1966,female,0.0129
66,1967,female,0.0129
66,1968,female,0.0129
66,1969,female,0.0129
66,1970,female,0.0129
66,1971,female,0.0129
66,1972,female,0.0129
66,1973,female,0.0129
66,1974,female,0.0129
66,1975,female,0.0129
66,1976,female,0.0129
66,1977,female,0.0129
66,1978,female,0.0129
66,1979,female,0.0129
66,1980,female,0.0129
66,1981,female,0.0129
66,1982,female,0.0129
66,1983,female,0.0129
66,1984,female,0.0129
66,1985,female,0.0129
66,1986,female,0.0129
66,1987,female,0.0129
66,1988,female,0.0129
66,1989,female,0.0129
66,1990,female,0.0129
66,1991,female,0.0129
66,1992,female,0.0129
66,1993,female,0.0129
66,1994,female,0.0129
66,1995,female,0.0129
66,1996,female,0.0129
66,1997,female,0.0129
66,1998,female,0.0129
66,1999,female,0.0129
66,2000,female,0.0129
66,2001,female,0.0129
66,2002,female,0.0129
66,2003,female,0.0129
66,2004,female,0.0129
66,2005,female,0.0129
66,2006,female,0.0129
66,2007,female,0.0129
66,2008,female,0.0129
66,2009,female,0.0129
66,2010,female,0.0129
66,2011,female,0.0129
66,2012,female,0.0129
66,2013,female,0.0129
66,2014,female,0.0129
66,2015,female,0.0129
66,2016,female,0.0129
66,2017,female,0.0129
66,2018,female,0.0129
66,2019,female,0.0129
66,2020,female,0.0129
66,2021,female,0.0129
66,2022,female,0.0129
66,2023,female,0.0129
66,2024,female,0.0129
66,2025,female,0.0129
66,2026,female,0.0129
66,2027,female,0.0129
66,2028,female,0.0129
66,2029,female,0.0129
66,2030,female,0.0129
66,2031,female,0.0129
66,2032,female,0.0129
66,2033,female,0.0129
66,2034,female,0.0129
66,2035,female,0.0129
66,2036,female,0.0129
66,2037,female,0.0129
67,1951,female,0.0128
67,1952,female,0.0128
67,1953,female,0.0128
67,1954,female,0.0128
67,1955,female,0.0128
67,1956,female,0.0128
67,1957,female,0.0128
67,1958,female,0.0128
67,1959,female,0.0128
67,1960,female,0.0128
67,1961,female,0.0128
67,1962,female,0.0128
67,1963,female,0.0128
67,1964,female,0.0128
67,1965,female,0.0128
67,1966,female,0.0128
67,1967,female,0.0128
67,1968,female,0.0128
67,1969,female,0.0128
67,1970,female,0.0128
67,1971,female,0.0128
67,1972,female,0.0128
67,1973,female,0.0128
67,1974,female,0.0128
67,1975,female,0.0128
67,1976,female,0.0128
67,1977,female,0.0128
67,1978,female,0.0128
67,1979,female,0.0128
67,1980,female,0.0128
67,1981,female,0.0128
67,1982,female,0.0128
67,1983,female,0.0128
67,1984,female,0.0128
67,1985,female,0.0128
67,1986,female,0.0128
67,1987,female,0.0128
67,1988,female,0.0128
67,1989,female,0.0128
67,1990,female,0.0128
67,1991,female,0.0128
67,1992,female,0.0128
67,1993,female,0.0128
67,1994,female,0.0128
67,1995,female,0.0128
67,1996,female,0.0128
67,1997,female,0.0128
67,1998,female,0.0128
67,1999,female,0.0128
67,2000,female,0.0128
67,2001,female,0.0128
67,2002,female,0.0128
67,2003,female,0.0128
67,2004,female,0.0128
67,2005,female,0.0128
67,2006,female,0.0128
67,2007,female,0.0128
67,2008,female,0.0128
67,2009,female,0.0128
67,2010,female,0.0128
67,2011,female,0.0128
67,2012,female,0.0128
67,2013,female,0.0128
67,2014,female,0.0128
67,2015,female,0.0128
67,2016,female,0.0128
67,2017,female,0.0128
67,2018,female,0.0128
67,2019,female,0.0128
67,2020,female,0.0128
67,2021,female,0.0128
67,2022,female,0.0128
67,2023,female,0.0128
67,2024,female,0.0128
67,2025,female,0.0128
67,2026,female,0.0128
67,2027,female,0.0128
67,2028,female,0.0128
67,2029,female,0.0128
67,2030,female,0.0128
67,2031,female,0.0128
67,2032,female,0.0128
67,2033,female,0.0128
67,2034,female,0.0128
67,2035,female,0.0128
67,2036,female,0.0128
67,2037,female,0.0128
68,1951,female,0.0127
68,1952,female,0.0127
68,1953,female,0.0127
68,1954,female,0.0127
68,1955,female,0.0127
68,1956,female,0.0127
68,1957,female,0.0127
68,1958,female,0.0127
68,1959,female,0.0127
68,1960,female,0.0127
68,1961,female,0.0127
68,1962,female,0.0127
68,1963,female,0.0127
68,1964,female,0.0127
68,1965,female,0.0127
68,1966,female,0.0127
68,1967,female,0.0127
68,1968,female,0.0127
68,1969,female,0.0127
68,1970,female,0.0127
68,1971,female,0.0127
68,1972,female,0.0127
68,1973,female,0.0127
68,1974,female,0.0127
68,1975,female,0.0127
68,1976,female,0.0127
68,1977,female,0.0127
68,1978,female,0.0127
68,1979,female,0.0127
68,1980,female,0.0127
68,1981,female,0.0127
68,1982,female,0.0127
68,1983,female,0.0127
68,1984,female,0.0127
68,1985,female,0.0127
68,1986,female,0.0127
68,1987,female,0.0127
68,1988,female,0.0127
68,1989,female,0.0127
68,1990,female,0.0127
68,1991,female,0.0127
68,1992,female,0.0127
68,1993,female,0.0127
68,1994,female,0.0127
68,1995,female,0.0127
68,1996,female,0.0127
68,1997,female,0.0127
68,1998,female,0.0127
68,1999,female,0.0127
68,2000,female,0.0127
68,2001,female,0.0127
68,2002,female,0.0127
68,2003,female,0.0127
68,2004,female,0.0127
68,2005,female,0.0127
68,2006,female,0.0127
68,2007,female,0.0127
68,2008,female,0.0127
68,2009,female,0.0127
68,2010,female,0.0127
68,2011,female,0.0127
68,2012,female,0.0127
68,2013,female,0.0127
68,2014,female,0.0127
68,2015,female,0.0127
68,2016,female,0.0127
68,2017,female,0.0127
68,2018,female,0.0127
68,2019,female,0.0127
68,2020,female,0.0127
68,2021,female,0.0127
68,2022,female,0.0127
68,2023,female,0.0127
68,2024,female,0.0127
68,2025,female,0.0127
68,2026,female,0.0127
68,2027,female,0.0127
68,2028,female,0.0127
68,2029,female,0.0127
68,2030,female,0.0127
68,2031,female,0.0127
68,2032,female,0.0127
68,2033,female,0.0127
68,2034,female,0.0127
68,2035,female,0.0127
68,2036,female,0.0127
68,2037,female,0.0127
69,1951,female,0.0125
69,1952,female,0.0125
69,1953,female,0.0125
69,1954,female,0.0125
69,1955,female,0.0125
69,1956,female,0.0125
69,1957,female,0.0125
69,1958,female,0.0125
69,1959,female,0.0125
69,1960,female,0.0125
69,1961,female,0.0125
69,1962,female,0.0125
69,1963,female,0.0125
69,1964,female,0.0125
69,1965,female,0.0125
69,1966,female,0.0125
69,1967,female,0.0125
69,1968,female,0.0125
69,1969,female,0.0125
69,1970,female,0.0125
69,1971,female,0.0125
69,1972,female,0.0125
69,1973,female,0.0125
69,1974,female,0.0125
69,1975,female,0.0125
69,1976,female,0.0125
69,1977,female,0.0125
69,1978,female,0.0125
69,1979,female,0.0125
69,1980,female,0.0125
69,1981,female,0.0125
69,1982,female,0.0125
69,1983,female,0.0125
69,1984,female,0.0125
69,1985,female,0.0125
69,1986,female,0.0125
69,1987,female,0.0125
69,1988,female,0.0125
69,1989,female,0.0125
69,1990,female,0.0125
69,1991,female,0.0125
69,1992,female,0.0125
69,1993,female,0.0125
69,1994,female,0.0125
69,1995,female,0.0125
69,1996,female,0.0125
69,1997,female,0.0125
69,1998,female,0.0125
69,1999,female,0.0125
69,2000,female,0.0125
69,2001,female,0.0125
69,2002,female,0.0125
69,2003,female,0.0125
69,2004,female,0.0125
69,2005,female,0.0125
69,2006,female,0.0125
69,2007,female,0.0125
69,2008,female,0.0125
69,2009,female,0.0125
69,2010,female,0.0125
69,2011,female,0.0125
69,2012,female,0.0125
69,2013,female,0.0125
69,2014,female,0.0125
69,2015,female,0.0125
69,2016,female,0.0125
69,2017,female,0.0125
69,2018,female,0.0125
69,2019,female,0.0125
69,2020,female,0.0125
69,2021,female,0.0125
69,2022,female,0.0125
69,2023,female,0.0125
69,2024,female,0.0125
69,2025,female,0.0125
69,2026,female,0.0125
69,2027,female,0.0125
69,2028,female,0.0125
69,2029,female,0.0125
69,2030,female,0.0125
69,2031,female,0.0125
69,2032,female,0.0125
69,2033,female,0.0125
69,2034,female,0.0125
69,2035,female,0.0125
69,2036,female,0.0125
69,2037,female,0.0125
70,1951,female,0.0124
70,1952,female,0.0124
70,1953,female,0.0124
70,1954,female,0.0124
70,1955,female,0.0124
70,1956,female,0.0124
70,1957,female,0.0124
70,1958,female,0.0124
70,1959,female,0.0124
70,1960,female,0.0124
70,1961,female,0.0124
70,1962,female,0.0124
70,1963,female,0.0124
70,1964,female,0.0124
70,1965,female,0.0124
70,1966,female,0.0124
70,1967,female,0.0124
70,1968,female,0.0124
70,1969,female,0.0124
70,1970,female,0.0124
70,1971,female,0.0124
70,1972,female,0.0124
70,1973,female,0.0124
70,1974,female,0.0124
70,1975,female,0.0124
70,1976,female,0.0124
70,1977,female,0.0124
70,1978,female,0.0124
70,1979,female,0.0124
70,1980,female,0.0124
70,1981,female,0.0124
70,1982,female,0.0124
70,1983,female,0.0124
70,1984,female,0.0124
70,1985,female,0.0124
70,1986,female,0.0124
70,1987,female,0.0124
70,1988,female,0.0124
70,1989,female,0.0124
70,1990,female,0.0124
70,1991,female,0.0124
70,1992,female,0.0124
70,1993,female,0.0124
70,1994,female,0.0124
70,1995,female,0.0124
70,1996,female,0.0124
70,1997,female,0.0124
70,1998,female,0.0124
70,1999,female,0.0124
70,2000,female,0.0124
70,2001,female,0.0124
70,2002,female,0.0124
70,2003,female,0.0124
70,2004,female,0.0124
70,2005,female,0.0124
70,2006,female,0.0124
70,2007,female,0.0124
70,2008,female,0.0124
70,2009,female,0.0124
70,2010,female,0.0124
70,2011,female,0.0124
70,2012,female,0.0124
70,2013,female,0.0124
70,2014,female,0.0124
70,2015,female,0.0124
70,2016,female,0.0124
70,2017,female,0.0124
70,2018,female,0.0124
70,2019,female,0.0124
70,2020,female,0.0124
70,2021,female,0.0124
70,2022,female,0.0124
70,2023,female,0.0124
70,2024,female,0.0124
70,2025,female,0.0124
70,2026,female,0.0124
70,2027,female,0.0124
70,2028,female,0.0124
70,2029,female,0.0124
70,2030,female,0.0124
70,2031,female,0.0124
70,2032,female,0.0124
70,2033,female,0.0124
70,2034,female,0.0124
70,2035,female,0.0124
70,2036,female,0.0124
70,2037,female,0.0124
71,1951,female,0.0123
71,1952,female,0.0123
71,1953,female,0.0123
71,1954,female,0.0123
71,1955,female,0.0123
71,1956,female,0.0123
71,1957,female,0.0123
71,1958,female,0.0123
71,1959,female,0.0123
71,1960,female,0.0123
71,1961,female,0.0123
71,1962,female,0.0123
71,1963,female,0.0123
71,1964,female,0.0123
71,1965,female,0.0123
71,1966,female,0.0123
71,1967,female,0.0123
71,1968,female,0.0123
71,1969,female,0.0123
71,1970,female,0.0123
71,1971,female,0.0123
71,1972,female,0.0123
71,1973,female,0.0123
71,1974,female,0.0123
71,1975,female,0.0123
71,1976,female,0.0123
71,1977,female,0.0123
71,1978,female,0.0123
71,1979,female,0.0123
71,1980,female,0.0123
71,1981,female,0.0123
71,1982,female,0.0123
71,1983,female,0.0123
71,1984,female,0.0123
71,1985,female,0.0123
71,1986,female,0.0123
71,1987,female,0.0123
71,1988,female,0.0123
71,1989,female,0.0123
71,1990,female,0.0123
71,1991,female,0.0123
71,1992,female,0.0123
71,1993,female,0.0123
71,1994,female,0.0123
71,1995,female,0.0123
71,1996,female,0.0123
71,1997,female,0.0123
71,1998,female,0.0123
71,1999,female,0.0123
71,2000,female,0.0123
71,2001,female,0.0123
71,2002,female,0.0123
71,2003,female,0.0123
71,2004,female,0.0123
71,2005,female,0.0123
71,2006,female,0.0123
71,2007,female,0.0123
71,2008,female,0.0123
71,2009,female,0.0123
71,2010,female,0.0123
71,2011,female,0.0123
71,2012,female,0.0123
71,2013,female,0.0123
71,2014,female,0.0123
71,2015,female,0.0123
71,2016,female,0.0123
71,2017,female,0.0123
71,2018,female,0.0123
71,2019,female,0.0123
71,2020,female,0.0123
71,2021,female,0.0123
71,2022,female,0.0123
71,2023,female,0.0123
71,2024,female,0.0123
71,2025,female,0.0123
71,2026,female,0.0123
71,2027,female,0.0123
71,2028,female,0.0123
71,2029,female,0.0123
71,2030,female,0.0123
71,2031,female,0.0123
71,2032,female,0.0123
71,2033,female,0.0123
71,2034,female,0.0123
71,2035,female,0.0123
71,2036,female,0.0123
71,2037,female,0.0123
72,1951,female,0.0121
72,1952,female,0.0121
72,1953,female,0.0121
72,1954,female,0.0121
72,1955,female,0.0121
72,1956,female,0.0121
72,1957,female,0.0121
72,1958,female,0.0121
72,1959,female,0.0121
72,1960,female,0.0121
72,1961,female,0.0121
72,1962,female,0.0121
72,1963,female,0.0121
72,1964,female,0.0121
72,1965,female,0.0121
72,1966,female,0.0121
72,1967,female,0.0121
72,1968,female,0.0121
72,1969,female,0.0121
72,1970,female,0.0121
72,1971,female,0.0121
72,1972,female,0.0121
72,1973,female,0.0121
72,1974,female,0.0121
72,1975,female,0.0121
72,1976,female,0.0121
72,1977,female,0.0121
72,1978,female,0.0121
72,1979,female,0.0121
72,1980,female,0.0121
72,1981,female,0.0121
72,1982,female,0.0121
72,1983,female,0.0121
72,1984,female,0.0121
72,1985,female,0.0121
72,1986,female,0.0121
72,1987,female,0.0121
72,1988,female,0.0121
72,1989,female,0.0121
72,1990,female,0.0121
72,1991,female,0.0121
72,1992,female,0.0121
72,1993,female,0.0121
72,1994,female,0.0121
72,1995,female,0.0121
72,1996,female,0.0121
72,1997,female,0.0121
72,1998,female,0.0121
72,1999,female,0.0121
72,2000,female,0.0121
72,2001,female,0.0121
72,2002,female,0.0121
72,2003,female,0.0121
72,2004,female,0.0121
72,2005,female,0.0121
72,2006,female,0.0121
72,2007,female,0.0121
72,2008,female,0.0121
72,2009,female,0.0121
72,2010,female,0.0121
72,2011,female,0.0121
72,2012,female,0.0121
72,2013,female,0.0121
72,2014,female,0.0121
72,2015,female,0.0121
72,2016,female,0.0121
72,2017,female,0.0121
72,2018,female,0.0121
72,2019,female,0.0121
72,2020,female,0.0121
72,2021,female,0.0121
72,2022,female,0.0121
72,2023,female,0.0121
72,2024,female,0.0121
72,2025,female,0.0121
72,2026,female,0.0121
72,2027,female,0.0121
72,2028,female,0.0121
72,2029,female,0.0121
72,2030,female,0.0121
72,2031,female,0.0121
72,2032,female,0.0121
72,2033,female,0.0121
72,2034,female,0.0121
72,2035,female,0.0121
72,2036,female,0.0121
72,2037,female,0.0121
73,1951,female,0.012
73,1952,female,0.012
73,1953,female,0.012
73,1954,female,0.012
73,1955,female,0.012
73,1956,female,0.012
73,1957,female,0.012
73,1958,female,0.012
73,1959,female,0.012
73,1960,female,0.012
73,1961,female,0.012
73,1962,female,0.012
73,1963,female,0.012
73,1964,female,0.012
73,1965,female,0.012
73,1966,female,0.012
73,1967,female,0.012
73,1968,female,0.012
73,1969,female,0.012
73,1970,female,0.012
73,1971,female,0.012
