age,year,gender,improvement
76,1988,female,0.0071
76,1989,female,0.0076
76,1990,female,0.0075
76,1991,female,0.0067
76,1992,female,0.0053
76,1993,female,0.0038
76,1994,female,0.0024
76,1995,female,0.0013
76,1996,female,0.0008
76,1997,female,0.0009
76,1998,female,0.0016
76,1999,female,0.0031
76,2000,female,0.0052
76,2001,female,0.0078
76,2002,female,0.0106
76,2003,female,0.0133
76,2004,female,0.0155
76,2005,female,0.017
76,2006,female,0.0177
76,2007,female,0.0176
76,2008,female,0.0168
76,2009,female,0.0155
76,2010,female,0.0137
76,2011,female,0.0119
76,2012,female,0.0103
76,2013,female,0.009
76,2014,female,0.0083
76,2015,female,0.0082
76,2016,female,0.0086
76,2017,female,0.0094
76,2018,female,0.0099
76,2019,female,0.0102
76,2020,female,0.0105
76,2021,female,0.0107
76,2022,female,0.0107
76,2023,female,0.0105
76,2024,female,0.0102
76,2025,female,0.0098
76,2026,female,0.0093
76,2027,female,0.0089
76,2028,female,0.0086
76,2029,female,0.0085
76,2030,female,0.0087
76,2031,female,0.0092
76,2032,female,0.0097
76,2033,female,0.0104
76,2034,female,0.0108
76,2035,female,0.0112
76,2036,female,0.0114
76,2037,female,0.0116
77,1951,female,0.018
77,1952,female,0.0168
77,1953,female,0.0156
77,1954,female,0.0144
77,1955,female,0.0133
77,1956,female,0.0124
77,1957,female,0.0117
77,1958,female,0.0112
77,1959,female,0.0109
77,1960,female,0.0107
77,1961,female,0.0107
77,1962,female,0.0108
77,1963,female,0.0112
77,1964,female,0.0118
77,1965,female,0.0127
77,1966,female,0.0138
77,1967,female,0.0153
77,1968,female,0.0169
77,1969,female,0.0187
77,1970,female,0.0207
77,1971,female,0.0225
77,1972,female,0.0242
77,1973,female,0.0255
77,1974,female,0.026
77,1975,female,0.0255
77,1976,female,0.024
77,1977,female,0.0216
77,1978,female,0.0184
77,1979,female,0.015
77,1980,female,0.0116
77,1981,female,0.0086
77,1982,female,0.0063
77,1983,female,0.0047
77,1984,female,0.0041
77,1985,female,0.0043
77,1986,female,0.0051
77,1987,female,0.0061
77,1988,female,0.0071
77,1989,female,0.0075
77,1990,female,0.0074
77,1991,female,0.0065
77,1992,female,0.0051
77,1993,female,0.0035
77,1994,female,0.0021
77,1995,female,0.001
77,1996,female,0.0004
77,1997,female,0.0004
77,1998,female,0.0011
77,1999,female,0.0026
77,2000,female,0.0047
77,2001,female,0.0074
77,2002,female,0.0102
77,2003,female,0.0129
77,2004,female,0.0152
77,2005,female,0.0166
77,2006,female,0.0173
77,2007,female,0.0171
77,2008,female,0.0162
77,2009,female,0.0148
77,2010,female,0.0131
77,2011,female,0.0113
77,2012,female,0.0096
77,2013,female,0.0084
77,2014,female,0.0077
77,2015,female,0.0075
77,2016,female,0.0079
77,2017,female,0.0086
77,2018,female,0.009
77,2019,female,0.0095
77,2020,female,0.0099
77,2021,female,0.0102
77,2022,female,0.0104
77,2023,female,0.0105
77,2024,female,0.0103
77,2025,female,0.0101
77,2026,female,0.0097
77,2027,female,0.0093
77,2028,female,0.0089
77,2029,female,0.0088
77,2030,female,0.0088
77,2031,female,0.0091
77,2032,female,0.0096
77,2033,female,0.0101
77,2034,female,0.0107
77,2035,female,0.011
77,2036,female,0.0113
77,2037,female,0.0114
78,1951,female,0.0166
78,1952,female,0.0155
78,1953,female,0.0143
78,1954,female,0.0132
78,1955,female,0.0122
78,1956,female,0.0113
78,1957,female,0.0106
78,1958,female,0.0102
78,1959,female,0.01
78,1960,female,0.0099
78,1961,female,0.0101
78,1962,female,0.0104
78,1963,female,0.0109
78,1964,female,0.0117
78,1965,female,0.0126
78,1966,female,0.0139
78,1967,female,0.0153
78,1968,female,0.017
78,1969,female,0.0189
78,1970,female,0.0208
78,1971,female,0.0227
78,1972,female,0.0244
78,1973,female,0.0257
78,1974,female,0.0262
78,1975,female,0.0259
78,1976,female,0.0245
78,1977,female,0.0222
78,1978,female,0.0193
78,1979,female,0.016
78,1980,female,0.0126
78,1981,female,0.0097
78,1982,female,0.0073
78,1983,female,0.0056
78,1984,female,0.0048
78,1985,female,0.0048
78,1986,female,0.0054
78,1987,female,0.0063
78,1988,female,0.0071
78,1989,female,0.0074
78,1990,female,0.0072
78,1991,female,0.0063
78,1992,female,0.0048
78,1993,female,0.0032
78,1994,female,0.0017
78,1995,female,0.0005
78,1996,female,-0.0001
78,1997,female,-0.0001
78,1998,female,0.0006
78,1999,female,0.0021
78,2000,female,0.0043
78,2001,female,0.007
78,2002,female,0.0099
78,2003,female,0.0126
78,2004,female,0.0149
78,2005,female,0.0163
78,2006,female,0.0169
78,2007,female,0.0167
78,2008,female,0.0158
78,2009,female,0.0143
78,2010,female,0.0125
78,2011,female,0.0106
78,2012,female,0.009
78,2013,female,0.0078
78,2014,female,0.007
78,2015,female,0.0068
78,2016,female,0.0071
78,2017,female,0.0078
78,2018,female,0.0082
78,2019,female,0.0087
78,2020,female,0.0092
78,2021,female,0.0097
78,2022,female,0.01
78,2023,female,0.0103
78,2024,female,0.0103
78,2025,female,0.0102
78,2026,female,0.01
78,2027,female,0.0096
78,2028,female,0.0093
78,2029,female,0.009
78,2030,female,0.009
78,2031,female,0.0091
78,2032,female,0.0094
78,2033,female,0.0099
78,2034,female,0.0104
78,2035,female,0.0109
78,2036,female,0.0111
78,2037,female,0.0113
79,1951,female,0.015
79,1952,female,0.014
79,1953,female,0.0129
79,1954,female,0.0118
79,1955,female,0.0108
79,1956,female,0.01
79,1957,female,0.0094
79,1958,female,0.0091
79,1959,female,0.009
79,1960,female,0.0091
79,1961,female,0.0094
79,1962,female,0.0099
79,1963,female,0.0106
79,1964,female,0.0115
79,1965,female,0.0126
79,1966,female,0.0139
79,1967,female,0.0155
79,1968,female,0.0172
79,1969,female,0.0191
79,1970,female,0.021
79,1971,female,0.0229
79,1972,female,0.0245
79,1973,female,0.0258
79,1974,female,0.0264
79,1975,female,0.0261
79,1976,female,0.0248
79,1977,female,0.0227
79,1978,female,0.0199
79,1979,female,0.0167
79,1980,female,0.0135
79,1981,female,0.0106
79,1982,female,0.0082
79,1983,female,0.0065
79,1984,female,0.0056
79,1985,female,0.0054
79,1986,female,0.0058
79,1987,female,0.0064
79,1988,female,0.007
79,1989,female,0.0073
79,1990,female,0.0069
79,1991,female,0.006
79,1992,female,0.0045
79,1993,female,0.0028
79,1994,female,0.0012
79,1995,female,0.0
79,1996,female,-0.0007
79,1997,female,-0.0007
79,1998,female,0.0001
79,1999,female,0.0016
79,2000,female,0.0039
79,2001,female,0.0066
79,2002,female,0.0096
79,2003,female,0.0123
79,2004,female,0.0146
79,2005,female,0.016
79,2006,female,0.0166
79,2007,female,0.0163
79,2008,female,0.0153
79,2009,female,0.0138
79,2010,female,0.0119
79,2011,female,0.0101
79,2012,female,0.0084
79,2013,female,0.0071
79,2014,female,0.0064
79,2015,female,0.0062
79,2016,female,0.0064
79,2017,female,0.007
79,2018,female,0.0075
79,2019,female,0.008
79,2020,female,0.0085
79,2021,female,0.009
79,2022,female,0.0095
79,2023,female,0.0099
79,2024,female,0.0101
79,2025,female,0.0102
79,2026,female,0.0101
79,2027,female,0.0098
79,2028,female,0.0095
79,2029,female,0.0092
79,2030,female,0.0091
79,2031,female,0.0091
79,2032,female,0.0093
79,2033,female,0.0097
79,2034,female,0.0101
79,2035,female,0.0106
79,2036,female,0.011
79,2037,female,0.0111
80,1951,female,0.0133
80,1952,female,0.0122
80,1953,female,0.0112
80,1954,female,0.0102
80,1955,female,0.0093
80,1956,female,0.0086
80,1957,female,0.008
80,1958,female,0.0078
80,1959,female,0.0079
80,1960,female,0.0081
80,1961,female,0.0087
80,1962,female,0.0094
80,1963,female,0.0103
80,1964,female,0.0113
80,1965,female,0.0126
80,1966,female,0.014
80,1967,female,0.0156
80,1968,female,0.0174
80,1969,female,0.0193
80,1970,female,0.0212
80,1971,female,0.023
80,1972,female,0.0246
80,1973,female,0.0258
80,1974,female,0.0264
80,1975,female,0.0261
80,1976,female,0.025
80,1977,female,0.023
80,1978,female,0.0203
80,1979,female,0.0173
80,1980,female,0.0143
80,1981,female,0.0114
80,1982,female,0.009
80,1983,female,0.0073
80,1984,female,0.0062
80,1985,female,0.0059
80,1986,female,0.0061
80,1987,female,0.0066
80,1988,female,0.007
80,1989,female,0.0071
80,1990,female,0.0067
80,1991,female,0.0056
80,1992,female,0.0041
80,1993,female,0.0023
80,1994,female,0.0007
80,1995,female,-0.0006
80,1996,female,-0.0013
80,1997,female,-0.0013
80,1998,female,-0.0005
80,1999,female,0.0011
80,2000,female,0.0034
80,2001,female,0.0062
80,2002,female,0.0092
80,2003,female,0.012
80,2004,female,0.0143
80,2005,female,0.0157
80,2006,female,0.0163
80,2007,female,0.016
80,2008,female,0.015
80,2009,female,0.0134
80,2010,female,0.0115
80,2011,female,0.0096
80,2012,female,0.0079
80,2013,female,0.0066
80,2014,female,0.0058
80,2015,female,0.0056
80,2016,female,0.0057
80,2017,female,0.0063
80,2018,female,0.0067
80,2019,female,0.0072
80,2020,female,0.0078
80,2021,female,0.0084
80,2022,female,0.009
80,2023,female,0.0094
80,2024,female,0.0098
80,2025,female,0.01
80,2026,female,0.0101
80,2027,female,0.0099
80,2028,female,0.0096
80,2029,female,0.0094
80,2030,female,0.0092
80,2031,female,0.0092
80,2032,female,0.0093
80,2033,female,0.0095
80,2034,female,0.0099
80,2035,female,0.0103
80,2036,female,0.0107
80,2037,female,0.011
81,1951,female,0.0113
81,1952,female,0.0104
81,1953,female,0.0095
81,1954,female,0.0086
81,1955,female,0.0077
81,1956,female,0.0071
81,1957,female,0.0066
81,1958,female,0.0065
81,1959,female,0.0067
81,1960,female,0.0072
81,1961,female,0.0079
81,1962,female,0.0088
81,1963,female,0.0099
81,1964,female,0.0112
81,1965,female,0.0126
81,1966,female,0.0141
81,1967,female,0.0158
81,1968,female,0.0176
81,1969,female,0.0195
81,1970,female,0.0214
81,1971,female,0.0231
81,1972,female,0.0246
81,1973,female,0.0258
81,1974,female,0.0263
81,1975,female,0.026
81,1976,female,0.0249
81,1977,female,0.023
81,1978,female,0.0205
81,1979,female,0.0177
81,1980,female,0.0148
81,1981,female,0.0121
81,1982,female,0.0097
81,1983,female,0.008
81,1984,female,0.0069
81,1985,female,0.0064
81,1986,female,0.0064
81,1987,female,0.0067
81,1988,female,0.007
81,1989,female,0.0069
81,1990,female,0.0064
81,1991,female,0.0052
81,1992,female,0.0036
81,1993,female,0.0018
81,1994,female,0.0001
81,1995,female,-0.0012
81,1996,female,-0.0019
81,1997,female,-0.0019
81,1998,female,-0.0011
81,1999,female,0.0005
81,2000,female,0.0029
81,2001,female,0.0058
81,2002,female,0.0088
81,2003,female,0.0116
81,2004,female,0.0139
81,2005,female,0.0154
81,2006,female,0.016
81,2007,female,0.0157
81,2008,female,0.0146
81,2009,female,0.0131
81,2010,female,0.0111
81,2011,female,0.0092
81,2012,female,0.0075
81,2013,female,0.0062
81,2014,female,0.0053
81,2015,female,0.005
81,2016,female,0.0051
81,2017,female,0.0055
81,2018,female,0.006
81,2019,female,0.0065
81,2020,female,0.0071
81,2021,female,0.0077
81,2022,female,0.0083
81,2023,female,0.0088
81,2024,female,0.0093
81,2025,female,0.0096
81,2026,female,0.0097
81,2027,female,0.0097
81,2028,female,0.0095
81,2029,female,0.0093
81,2030,female,0.0091
81,2031,female,0.009
81,2032,female,0.0091
81,2033,female,0.0092
81,2034,female,0.0095
81,2035,female,0.0099
81,2036,female,0.0102
81,2037,female,0.0105
82,1951,female,0.0093
82,1952,female,0.0085
82,1953,female,0.0076
82,1954,female,0.0068
82,1955,female,0.0061
82,1956,female,0.0055
82,1957,female,0.0052
82,1958,female,0.0052
82,1959,female,0.0055
82,1960,female,0.0061
82,1961,female,0.007
82,1962,female,0.0082
82,1963,female,0.0095
82,1964,female,0.0109
82,1965,female,0.0125
82,1966,female,0.0142
82,1967,female,0.016
82,1968,female,0.0178
82,1969,female,0.0197
82,1970,female,0.0216
82,1971,female,0.0232
82,1972,female,0.0246
82,1973,female,0.0256
82,1974,female,0.026
82,1975,female,0.0258
82,1976,female,0.0247
82,1977,female,0.0229
82,1978,female,0.0206
82,1979,female,0.0179
82,1980,female,0.0151
82,1981,female,0.0126
82,1982,female,0.0103
82,1983,female,0.0085
82,1984,female,0.0074
82,1985,female,0.0068
82,1986,female,0.0067
82,1987,female,0.0068
82,1988,female,0.0069
82,1989,female,0.0067
82,1990,female,0.006
82,1991,female,0.0048
82,1992,female,0.0031
82,1993,female,0.0012
82,1994,female,-0.0005
82,1995,female,-0.0018
82,1996,female,-0.0026
82,1997,female,-0.0026
82,1998,female,-0.0018
82,1999,female,-0.0001
82,2000,female,0.0023
82,2001,female,0.0052
82,2002,female,0.0083
82,2003,female,0.0112
82,2004,female,0.0135
82,2005,female,0.015
82,2006,female,0.0156
82,2007,female,0.0154
82,2008,female,0.0144
82,2009,female,0.0128
82,2010,female,0.0108
82,2011,female,0.0089
82,2012,female,0.0072
82,2013,female,0.0058
82,2014,female,0.0049
82,2015,female,0.0045
82,2016,female,0.0046
82,2017,female,0.0049
82,2018,female,0.0053
82,2019,female,0.0058
82,2020,female,0.0064
82,2021,female,0.007
82,2022,female,0.0076
82,2023,female,0.0082
82,2024,female,0.0087
82,2025,female,0.0091
82,2026,female,0.0093
82,2027,female,0.0093
82,2028,female,0.0092
82,2029,female,0.0091
82,2030,female,0.0089
82,2031,female,0.0088
82,2032,female,0.0088
82,2033,female,0.0089
82,2034,female,0.0091
82,2035,female,0.0095
82,2036,female,0.0098
82,2037,female,0.0101
83,1951,female,0.0072
83,1952,female,0.0065
83,1953,female,0.0057
83,1954,female,0.005
83,1955,female,0.0044
83,1956,female,0.004
83,1957,female,0.0038
83,1958,female,0.0039
83,1959,female,0.0044
83,1960,female,0.0051
83,1961,female,0.0062
83,1962,female,0.0075
83,1963,female,0.009
83,1964,female,0.0107
83,1965,female,0.0125
83,1966,female,0.0143
83,1967,female,0.0162
83,1968,female,0.0181
83,1969,female,0.0199
83,1970,female,0.0217
83,1971,female,0.0232
83,1972,female,0.0245
83,1973,female,0.0254
83,1974,female,0.0257
83,1975,female,0.0254
83,1976,female,0.0244
83,1977,female,0.0227
83,1978,female,0.0205
83,1979,female,0.0179
83,1980,female,0.0153
83,1981,female,0.0129
83,1982,female,0.0107
83,1983,female,0.009
83,1984,female,0.0078
83,1985,female,0.0071
83,1986,female,0.0068
83,1987,female,0.0068
83,1988,female,0.0067
83,1989,female,0.0064
83,1990,female,0.0056
83,1991,female,0.0043
83,1992,female,0.0025
83,1993,female,0.0006
83,1994,female,-0.0011
83,1995,female,-0.0025
83,1996,female,-0.0032
83,1997,female,-0.0033
83,1998,female,-0.0024
83,1999,female,-0.0007
83,2000,female,0.0017
83,2001,female,0.0047
83,2002,female,0.0078
83,2003,female,0.0107
83,2004,female,0.013
83,2005,female,0.0146
83,2006,female,0.0153
83,2007,female,0.0151
83,2008,female,0.0141
83,2009,female,0.0125
83,2010,female,0.0106
83,2011,female,0.0087
83,2012,female,0.0069
83,2013,female,0.0056
83,2014,female,0.0047
83,2015,female,0.0042
83,2016,female,0.0041
83,2017,female,0.0042
83,2018,female,0.0046
83,2019,female,0.0051
83,2020,female,0.0057
83,2021,female,0.0064
83,2022,female,0.007
83,2023,female,0.0076
83,2024,female,0.0081
83,2025,female,0.0085
83,2026,female,0.0088
83,2027,female,0.0089
83,2028,female,0.0089
83,2029,female,0.0088
83,2030,female,0.0087
83,2031,female,0.0086
83,2032,female,0.0085
83,2033,female,0.0086
83,2034,female,0.0088
83,2035,female,0.009
83,2036,female,0.0093
83,2037,female,0.0096
84,1951,female,0.0051
84,1952,female,0.0044
84,1953,female,0.0038
84,1954,female,0.0033
84,1955,female,0.0028
84,1956,female,0.0025
84,1957,female,0.0024
84,1958,female,0.0027
84,1959,female,0.0033
84,1960,female,0.0042
84,1961,female,0.0054
84,1962,female,0.0069
84,1963,female,0.0086
84,1964,female,0.0104
84,1965,female,0.0124
84,1966,female,0.0144
84,1967,female,0.0164
84,1968,female,0.0183
84,1969,female,0.0201
84,1970,female,0.0218
84,1971,female,0.0232
84,1972,female,0.0243
84,1973,female,0.0251
84,1974,female,0.0253
84,1975,female,0.0249
84,1976,female,0.0239
84,1977,female,0.0223
84,1978,female,0.0202
84,1979,female,0.0178
84,1980,female,0.0154
84,1981,female,0.013
84,1982,female,0.011
84,1983,female,0.0093
84,1984,female,0.0081
84,1985,female,0.0073
84,1986,female,0.0069
84,1987,female,0.0068
84,1988,female,0.0066
84,1989,female,0.0061
84,1990,female,0.0052
84,1991,female,0.0037
84,1992,female,0.0019
84,1993,female,0.0
84,1994,female,-0.0018
84,1995,female,-0.0031
84,1996,female,-0.0039
84,1997,female,-0.0039
84,1998,female,-0.0031
84,1999,female,-0.0014
84,2000,female,0.0011
84,2001,female,0.004
84,2002,female,0.0071
84,2003,female,0.01
84,2004,female,0.0124
84,2005,female,0.014
84,2006,female,0.0148
84,2007,female,0.0147
84,2008,female,0.0138
84,2009,female,0.0123
84,2010,female,0.0105
84,2011,female,0.0086
84,2012,female,0.0068
84,2013,female,0.0054
84,2014,female,0.0045
84,2015,female,0.0039
84,2016,female,0.0036
84,2017,female,0.0036
84,2018,female,0.004
84,2019,female,0.0045
84,2020,female,0.0051
84,2021,female,0.0057
84,2022,female,0.0064
84,2023,female,0.007
84,2024,female,0.0076
84,2025,female,0.008
84,2026,female,0.0083
84,2027,female,0.0084
84,2028,female,0.0084
84,2029,female,0.0084
84,2030,female,0.0083
84,2031,female,0.0083
84,2032,female,0.0082
84,2033,female,0.0083
84,2034,female,0.0084
84,2035,female,0.0086
84,2036,female,0.0089
84,2037,female,0.0091
85,1951,female,0.0029
85,1952,female,0.0024
85,1953,female,0.0019
85,1954,female,0.0015
85,1955,female,0.0012
85,1956,female,0.001
85,1957,female,0.0011
85,1958,female,0.0015
85,1959,female,0.0023
85,1960,female,0.0033
85,1961,female,0.0047
85,1962,female,0.0063
85,1963,female,0.0081
85,1964,female,0.0102
85,1965,female,0.0123
85,1966,female,0.0144
85,1967,female,0.0165
85,1968,female,0.0185
85,1969,female,0.0203
85,1970,female,0.0218
85,1971,female,0.0231
85,1972,female,0.0241
85,1973,female,0.0247
85,1974,female,0.0248
85,1975,female,0.0244
85,1976,female,0.0233
85,1977,female,0.0218
85,1978,female,0.0198
85,1979,female,0.0175
85,1980,female,0.0152
85,1981,female,0.013
85,1982,female,0.0111
85,1983,female,0.0094
85,1984,female,0.0082
85,1985,female,0.0074
85,1986,female,0.007
85,1987,female,0.0066
85,1988,female,0.0063
85,1989,female,0.0057
85,1990,female,0.0047
85,1991,female,0.0032
85,1992,female,0.0013
85,1993,female,-0.0006
85,1994,female,-0.0024
85,1995,female,-0.0038
85,1996,female,-0.0045
85,1997,female,-0.0045
85,1998,female,-0.0037
85,1999,female,-0.002
85,2000,female,0.0004
85,2001,female,0.0033
85,2002,female,0.0064
85,2003,female,0.0093
85,2004,female,0.0117
85,2005,female,0.0134
85,2006,female,0.0143
85,2007,female,0.0142
85,2008,female,0.0134
85,2009,female,0.0121
85,2010,female,0.0103
85,2011,female,0.0085
85,2012,female,0.0068
85,2013,female,0.0054
85,2014,female,0.0043
85,2015,female,0.0036
85,2016,female,0.0032
85,2017,female,0.0031
85,2018,female,0.0034
85,2019,female,0.0039
85,2020,female,0.0045
85,2021,female,0.0052
85,2022,female,0.0058
85,2023,female,0.0064
85,2024,female,0.007
85,2025,female,0.0075
85,2026,female,0.0078
85,2027,female,0.0079
85,2028,female,0.0079
85,2029,female,0.008
85,2030,female,0.0079
85,2031,female,0.0079
85,2032,female,0.0079
85,2033,female,0.0079
85,2034,female,0.008
85,2035,female,0.0082
85,2036,female,0.0084
85,2037,female,0.0087
86,1951,female,0.0007
86,1952,female,0.0004
86,1953,female,0.0001
86,1954,female,-0.0002
86,1955,female,-0.0003
86,1956,female,-0.0003
86,1957,female,0.0
86,1958,female,0.0005
86,1959,female,0.0014
86,1960,female,0.0025
86,1961,female,0.004
86,1962,female,0.0058
86,1963,female,0.0078
86,1964,female,0.0099
86,1965,female,0.0122
86,1966,female,0.0144
86,1967,female,0.0166
86,1968,female,0.0186
86,1969,female,0.0203
86,1970,female,0.0218
86,1971,female,0.023
86,1972,female,0.0238
86,1973,female,0.0242
86,1974,female,0.0242
86,1975,female,0.0237
86,1976,female,0.0227
86,1977,female,0.0212
86,1978,female,0.0193
86,1979,female,0.0171
86,1980,female,0.015
86,1981,female,0.0129
86,1982,female,0.011
86,1983,female,0.0095
86,1984,female,0.0082
86,1985,female,0.0074
86,1986,female,0.0068
86,1987,female,0.0064
86,1988,female,0.0059
86,1989,female,0.0052
86,1990,female,0.0041
86,1991,female,0.0026
86,1992,female,0.0007
86,1993,female,-0.0013
86,1994,female,-0.003
86,1995,female,-0.0044
86,1996,female,-0.0051
86,1997,female,-0.0051
86,1998,female,-0.0043
86,1999,female,-0.0027
86,2000,female,-0.0003
86,2001,female,0.0026
86,2002,female,0.0056
86,2003,female,0.0085
86,2004,female,0.011
86,2005,female,0.0127
86,2006,female,0.0136
86,2007,female,0.0137
86,2008,female,0.0131
86,2009,female,0.0118
86,2010,female,0.0102
86,2011,female,0.0084
86,2012,female,0.0068
86,2013,female,0.0054
86,2014,female,0.0043
86,2015,female,0.0035
86,2016,female,0.0029
86,2017,female,0.0026
86,2018,female,0.0029
86,2019,female,0.0034
86,2020,female,0.004
86,2021,female,0.0046
86,2022,female,0.0053
86,2023,female,0.0059
86,2024,female,0.0065
86,2025,female,0.0069
86,2026,female,0.0073
86,2027,female,0.0074
86,2028,female,0.0074
86,2029,female,0.0075
86,2030,female,0.0075
86,2031,female,0.0075
86,2032,female,0.0075
86,2033,female,0.0075
86,2034,female,0.0076
86,2035,female,0.0078
86,2036,female,0.008
86,2037,female,0.0082
87,1951,female,-0.0015
87,1952,female,-0.0016
87,1953,female,-0.0017
87,1954,female,-0.0018
87,1955,female,-0.0017
87,1956,female,-0.0015
87,1957,female,-0.0011
87,1958,female,-0.0004
87,1959,female,0.0006
87,1960,female,0.0019
87,1961,female,0.0035
87,1962,female,0.0053
87,1963,female,0.0074
87,1964,female,0.0097
87,1965,female,0.0121
87,1966,female,0.0144
87,1967,female,0.0166
87,1968,female,0.0186
87,1969,female,0.0203
87,1970,female,0.0217
87,1971,female,0.0227
87,1972,female,0.0234
87,1973,female,0.0237
87,1974,female,0.0236
87,1975,female,0.023
87,1976,female,0.0219
87,1977,female,0.0204
87,1978,female,0.0186
87,1979,female,0.0166
87,1980,female,0.0146
87,1981,female,0.0127
87,1982,female,0.0109
87,1983,female,0.0093
87,1984,female,0.0081
87,1985,female,0.0073
87,1986,female,0.0066
87,1987,female,0.0061
87,1988,female,0.0055
87,1989,female,0.0047
87,1990,female,0.0035
87,1991,female,0.0019
87,1992,female,0.0001
87,1993,female,-0.0019
87,1994,female,-0.0036
87,1995,female,-0.0049
87,1996,female,-0.0057
87,1997,female,-0.0057
87,1998,female,-0.0049
87,1999,female,-0.0033
87,2000,female,-0.001
87,2001,female,0.0018
87,2002,female,0.0048
87,2003,female,0.0077
87,2004,female,0.0101
87,2005,female,0.0119
87,2006,female,0.0129
87,2007,female,0.0131
87,2008,female,0.0126
87,2009,female,0.0115
87,2010,female,0.01
87,2011,female,0.0084
87,2012,female,0.0068
87,2013,female,0.0054
87,2014,female,0.0043
87,2015,female,0.0034
87,2016,female,0.0027
87,2017,female,0.0022
87,2018,female,0.0025
87,2019,female,0.0029
87,2020,female,0.0035
87,2021,female,0.0041
87,2022,female,0.0047
87,2023,female,0.0054
87,2024,female,0.0059
87,2025,female,0.0064
87,2026,female,0.0068
87,2027,female,0.0069
87,2028,female,0.007
87,2029,female,0.007
87,2030,female,0.007
87,2031,female,0.007
87,2032,female,0.0071
87,2033,female,0.0071
87,2034,female,0.0072
87,2035,female,0.0073
87,2036,female,0.0075
87,2037,female,0.0077
88,1951,female,-0.0036
88,1952,female,-0.0035
88,1953,female,-0.0034
88,1954,female,-0.0032
88,1955,female,-0.003
88,1956,female,-0.0026
88,1957,female,-0.002
88,1958,female,-0.0011
88,1959,female,0.0
88,1960,female,0.0014
88,1961,female,0.0031
88,1962,female,0.005
88,1963,female,0.0072
88,1964,female,0.0096
88,1965,female,0.012
88,1966,female,0.0143
88,1967,female,0.0166
88,1968,female,0.0185
88,1969,female,0.0202
88,1970,female,0.0215
88,1971,female,0.0224
88,1972,female,0.0229
88,1973,female,0.0231
88,1974,female,0.0229
88,1975,female,0.0222
88,1976,female,0.0211
88,1977,female,0.0197
88,1978,female,0.0179
88,1979,female,0.0161
88,1980,female,0.0141
88,1981,female,0.0123
88,1982,female,0.0106
88,1983,female,0.0091
88,1984,female,0.0079
88,1985,female,0.007
88,1986,female,0.0063
88,1987,female,0.0057
88,1988,female,0.005
88,1989,female,0.0041
88,1990,female,0.0028
88,1991,female,0.0012
88,1992,female,-0.0006
88,1993,female,-0.0025
88,1994,female,-0.0042
88,1995,female,-0.0054
88,1996,female,-0.0062
88,1997,female,-0.0062
88,1998,female,-0.0054
88,1999,female,-0.0039
88,2000,female,-0.0016
88,2001,female,0.0011
88,2002,female,0.004
88,2003,female,0.0068
88,2004,female,0.0092
88,2005,female,0.0111
88,2006,female,0.0121
88,2007,female,0.0125
88,2008,female,0.0121
88,2009,female,0.0112
88,2010,female,0.0098
88,2011,female,0.0083
88,2012,female,0.0068
88,2013,female,0.0055
88,2014,female,0.0043
88,2015,female,0.0033
88,2016,female,0.0025
88,2017,female,0.0019
88,2018,female,0.0021
88,2019,female,0.0025
88,2020,female,0.003
88,2021,female,0.0036
88,2022,female,0.0043
88,2023,female,0.0049
88,2024,female,0.0054
88,2025,female,0.0059
88,2026,female,0.0063
88,2027,female,0.0064
88,2028,female,0.0065
88,2029,female,0.0065
88,2030,female,0.0065
88,2031,female,0.0066
88,2032,female,0.0066
88,2033,female,0.0067
88,2034,female,0.0067
88,2035,female,0.0069
88,2036,female,0.007
88,2037,female,0.0073
89,1951,female,-0.0057
89,1952,female,-0.0053
89,1953,female,-0.005
89,1954,female,-0.0046
89,1955,female,-0.0041
89,1956,female,-0.0035
89,1957,female,-0.0028
89,1958,female,-0.0017
89,1959,female,-0.0005
89,1960,female,0.001
89,1961,female,0.0028
89,1962,female,0.0048
89,1963,female,0.0071
89,1964,female,0.0095
89,1965,female,0.0119
89,1966,female,0.0143
89,1967,female,0.0165
89,1968,female,0.0184
89,1969,female,0.0199
89,1970,female,0.0211
89,1971,female,0.0219
89,1972,female,0.0224
89,1973,female,0.0224
89,1974,female,0.0221
89,1975,female,0.0213
89,1976,female,0.0202
89,1977,female,0.0188
89,1978,female,0.0172
89,1979,female,0.0154
89,1980,female,0.0136
89,1981,female,0.0118
89,1982,female,0.0102
89,1983,female,0.0088
89,1984,female,0.0076
89,1985,female,0.0066
89,1986,female,0.0058
89,1987,female,0.0051
89,1988,female,0.0043
89,1989,female,0.0034
89,1990,female,0.0021
89,1991,female,0.0005
89,1992,female,-0.0012
89,1993,female,-0.0031
89,1994,female,-0.0047
89,1995,female,-0.0059
89,1996,female,-0.0066
89,1997,female,-0.0066
89,1998,female,-0.0059
89,1999,female,-0.0044
89,2000,female,-0.0022
89,2001,female,0.0004
89,2002,female,0.0032
89,2003,female,0.0059
89,2004,female,0.0083
89,2005,female,0.0101
89,2006,female,0.0113
89,2007,female,0.0118
89,2008,female,0.0115
89,2009,female,0.0108
89,2010,female,0.0096
89,2011,female,0.0082
89,2012,female,0.0068
89,2013,female,0.0055
89,2014,female,0.0043
89,2015,female,0.0033
89,2016,female,0.0025
89,2017,female,0.0017
89,2018,female,0.0019
89,2019,female,0.0022
89,2020,female,0.0027
89,2021,female,0.0032
89,2022,female,0.0038
